stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
24hpf,0,0,0,0,0,0,0,0,3
2dpf,10.01,0,2.5,2.5,8.34,1.67,0,2.5,310.28
3dpf,1.15,2.3,1.15,0,0.57,0,0,0,21.84
5dpf,0,3.62,3.62,0,4.13,0.52,0.52,1.55,140.06
10dpf,0,4.39,1.26,0,0.63,0,0,0,13.18
