stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0,0,0.83,0.83,1.67,8.34
3dpf,0.57,0,0,0,0.57,0,0
5dpf,0.52,0.52,1.03,0.52,0,0,4.13
10dpf,0.63,0,0,0,0,0,1.26
