stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0,3.34,0
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,30,2,0,1,0,1,0,2,0
2dpf,5,0.83,1.67,0.83,1.67,0,0,0,0.83
3dpf,9.77,0,0,0,2.3,0,0,0,1.15
5dpf,6.2,2.07,1.03,1.03,6.72,1.55,2.58,4.65,14.99
10dpf,5.65,0,0,0.63,0.63,0,0,0.63,1.26
