stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0.83,0,4.17,0,2.5
3dpf,13.79,0,0.57,2.87,0,3.45
5dpf,2.07,0,0.52,1.03,0.52,6.72
10dpf,3.77,0.63,0.63,1.88,0,1.88
