stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6100.86,103.23,30.97,0,1094.23,82.58,0,185.81,2508.47,1723.93
12hpf,5763.97,123.38,36.63,177.35,1467.02,252.54,15.42,354.71,2627.52,1399.55
14hpf,5283.3,13.38,250.79,347.76,1130.23,411.3,90.28,137.1,2009.66,675.46
16hpf,4593.83,106.64,365.05,330.18,1534.01,557.82,149.71,213.29,1964.68,1449.93
19hpf,6865.28,26.27,148.86,203.59,930.4,354.65,212.35,91.95,610.78,877.86
24hpf,5126,28,979,347,1453,590,253,40,1186,742
2dpf,2542.26,16.68,267.74,427.05,1603.09,2463.03,336.97,79.24,807.39,353.65
3dpf,2744.51,43.67,180.44,176.99,230.43,2858.86,101.14,0.57,240.78,76.43
5dpf,818.14,55.3,612.96,545.77,307.51,3017.76,224.3,136.44,572.65,341.11
10dpf,1529.3,73.42,581.1,401.62,212.11,2700.9,136.17,5.65,333.22,64.01
