stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,1.93,0,0,0,0,0,0
2dpf,6.67,0,0,3.34,3.34,0,0,0
3dpf,177.57,0,0,0,4.6,0,1.72,0.57
5dpf,2.58,0,1.03,0.52,7.24,1.55,2.07,1.55
10dpf,47.69,0,0.63,0,1.26,0,0,0.63
