stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0.83,0,1.67,1.67,2.5,0.83
3dpf,95.97,0.57,0,0,0,1.72,1.72,1.72
5dpf,2.58,0,0,1.55,0.52,5.17,3.1,1.03
10dpf,52.09,0,0,1.26,0,1.26,2.51,0
