stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0,0
2dpf,10.01,0.83,0.83,1.67,4.17,2.5,2.5,3.34
3dpf,150.56,0,0.57,3.45,12.07,0,0,1.15
5dpf,3.62,0,0,1.03,2.07,0.52,1.03,1.03
10dpf,26.98,1.26,0,0,1.88,0,0,0.63
