stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0,1.67,0.83,1.67
3dpf,15.52,0,2.87,0,2.87,0.57,0.57
5dpf,3.62,0,1.03,0.52,19.64,2.58,3.1
10dpf,98.52,2.51,6.28,0,6.9,1.26,0.63
