stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,14.94,0,0.57,0,0
5dpf,0,1.03,0.52,0.52,0
10dpf,3.14,0,0,0,0.63
