stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,3.86,0,0,0,0,0
14hpf,0,0,10.03,16.72,0,0,0,0,0
16hpf,0,0,47.17,65.63,0,0,0,0,0
19hpf,0,0,0,45.97,0,0,0,0,0
24hpf,7,0,2,268,0,0,0,2,0
2dpf,5.84,0,0,251.89,5,3.34,0,3.34,0
3dpf,15.52,0.57,0.57,140.21,1.72,21.26,0,0.57,2.87
5dpf,2.07,0.52,3.62,377.28,5.17,13.95,0.52,2.07,13.95
10dpf,9.41,1.26,1.26,266.7,9.41,6.28,0,1.26,2.51
