stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,16.68,0,2.5,2.5,8.34,0,0,3.34,10.84
3dpf,44.82,0,1.15,1.15,13.22,0,0,1.15,2.3
5dpf,9.82,0,2.07,2.07,18.61,1.03,2.07,1.03,24.81
10dpf,38.91,0.63,3.14,1.26,21.96,0,0,1.88,1.88
