stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,14,24,0,79,6,6,0,2,0,0,0,2,0,0,1,0,4,22,86,235,0,0,0,0,36,1791,0,0,0,27,0,0,0,0,0,0,7,0,0,0
72hpf,18.32,8.17,0,25.08,6.48,18.88,0,4.79,0,1.13,0,0,0.56,0,7.05,0,18.88,38.05,7.89,103.16,0,6.76,1.69,0.56,194.19,627.96,0.56,1.41,0,56.65,5.64,0,1.41,24.52,0.56,0.28,2.82,0,0,0
21Day,28.49,2.59,0.74,48.1,0.37,100.64,0,71.41,0,4.07,0,0,4.81,1.85,55.87,1.85,4.81,11.1,13.69,62.53,0,0.37,9.62,0,48.1,196.83,0.37,1.11,0,23.31,8.14,0,4.07,16.65,1.11,4.44,2.22,0,0,15.17
3Month,0.21,0.73,1.04,22.68,0,0,0.83,2.39,1.56,11.03,0.1,0,15.81,11.96,4.37,4.58,0.94,4.16,10.51,7.49,1.77,0.1,1.04,1.35,0.73,2.39,1.04,1.04,0,0,1.87,0.1,188.37,0.21,0,0,0.1,3.54,138.45,17.79
22Month,0,0.82,1.5,4.78,0,0,0.82,2.32,0.96,25.42,0.68,0,17.76,5.19,9.84,8.47,0.14,0,16.53,2.05,0,1.09,0.55,0,0.27,0.68,0.41,1.23,1.64,0.14,0.27,0,22.14,0.41,0.27,0,0.27,0,0.41,3.55
