stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,23,0,0,0,0,4,152,1,0,1,0,0,0,0,0,1,0,0,0
72hpf,11.27,0.85,0,23.39,2.54,6.2,0,0,0,0,0.56,0,0.28,0,0,0.28,0,2.54,19.17,1.97,32.41,0,0.56,0.56,0.28,857.1,56.93,2.54,13.81,18.6,0,0.28,8.74,1.69,1.97,5.92,0,0,0
21Day,4.44,0.74,0.37,25.9,0.74,9.99,0,0.74,0,0,0.74,0,0,2.22,0,1.48,3.33,1.11,4.07,1.11,28.49,0,0,2.22,0,340.02,15.91,2.96,7.03,8.14,6.29,2.59,3.7,4.81,11.84,4.07,0,0.37,1.48
3Month,0.1,0.42,0,7.18,0.1,0,0.21,0.21,0.42,0.42,1.04,0,0,5.41,0.73,0.1,0.83,0.21,2.5,1.56,9.47,3.64,0.1,0.62,0.31,5.1,0,3.33,1.14,0,0,28.71,0.21,0.21,0,0.42,0.42,3.74,2.18
22Month,0.14,0.14,0,4.51,0,0,0.27,0,0.27,0.27,0.82,4.37,0,18.99,0.55,0,2.19,0,0.55,0.68,12.98,1.5,0.55,0.41,0,5.74,0.27,3.83,1.09,0,0,12.57,1.78,1.09,0,0.14,0,0,0.41
