stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,434,0,0,0,0,9,114,0,0,242,0,0,0,0,0,0,0,0,0
72hpf,20.86,3.1,0,12.12,3.1,19.17,0,0,0,0,0.28,0,0.28,0,0,0,4.23,24.24,3.38,815.1,0,0.56,1.97,0,98.65,62.85,0,1.13,937.43,1.13,0,13.81,0.28,1.41,12.12,0,0,0
21Day,13.32,0.37,0.74,20.35,0.37,19.98,0,2.59,0.37,0.37,1.48,0,3.33,0,7.03,2.22,1.48,14.06,4.07,1077.77,1.48,0.37,8.88,0,22.2,15.91,1.48,0.74,378.13,17.76,0,2.22,2.22,10.36,3.33,0,0,3.33
3Month,1.14,0.31,0.1,5.1,0.1,0,0.94,0.21,17.79,0.62,5.2,0,6.97,1.98,0.21,3.85,0.42,2.08,2.18,184.63,47.02,0,1.46,0.83,0.31,0.21,0.1,0.21,0.62,1.46,5.51,0.31,0,0,0.62,1.14,1.56,1.14
22Month,0,0,0.27,0.68,0.14,0,0.27,0.14,6.01,0.14,0.82,0.41,5.74,0.14,0,0.68,0,0.14,0.68,38.81,3.69,0.27,0.14,0,0,0,0,0,0,0.14,0.96,0,0,0,0.14,0.27,0,0.14
