stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,4,0,19,1,1,0,0,0,0,0,3,0,0,0,0,1,14,14,49,0,0,0,0,19,295,0,0,0,4,0,0,0,0,0,0,0,0,0
72hpf,30.72,7.05,0,31,5.64,11.56,0,3.1,0,0.56,0,0,0.28,0,3.95,0,29.31,54.68,4.79,76.1,0,6.48,3.95,0.56,338.22,275.08,1.97,1.69,0,56.37,4.79,0.56,26.21,5.36,1.97,6.2,0,0,0.28
21Day,43.66,1.85,1.85,125.8,2.22,44.4,0,31.82,0.37,4.07,0.37,0,3.7,3.33,31.08,8.51,5.55,44.4,11.84,99.16,0,0,10.73,0,71.41,94.35,1.48,2.59,0,37.74,12.58,1.48,11.1,3.33,4.44,2.96,0.74,0,9.62
3Month,0.1,0.21,0.21,6.35,0,0,0.1,0.31,0.21,0.94,0,0,3.43,1.25,0.1,2.91,0.21,1.77,1.87,0.62,0.21,0,0.73,0.31,0.31,0,0.42,0,0,0.1,0.1,6.24,0,0,0,0,0.31,3.54,2.5
22Month,0,0.82,0.27,3.69,0,0,0.27,0.41,0.68,7.93,1.64,0,21.18,2.6,3.55,1.09,0.27,1.5,6.97,3.14,0,0.55,0.68,0.14,0,0.27,0.68,0.41,0.82,0.14,0,0,0.27,0.27,0,0,0.14,0,0.41
