stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,5,96,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.54,1.41,0,6.2,2.82,3.66,0,0.28,0,0,0,0,0,0.85,0,4.23,14.37,1.13,19.45,0,1.13,0.56,0.56,131.06,56.09,0,0.85,0,9.02,0.28,0,10.71,4.23,2.54,1.13,0,0,0
21Day,2.59,0.74,0,12.95,3.7,8.14,0,2.59,0,1.11,0,0,0.37,2.59,0.74,0.74,7.4,1.85,15.17,0,0,1.11,0,32.93,11.84,1.11,0.74,0,6.66,1.48,0.37,3.7,4.07,6.66,0.37,0,0,1.85
3Month,0.1,2.6,0.83,22.05,2.08,0,0.21,0.31,2.08,5.93,0.1,81.13,2.5,0.94,6.97,2.29,10.51,2.6,5.2,1.04,0.31,1.46,2.6,7.07,0.52,2.08,1.56,0,0.31,0.94,1.25,0.31,0,0,0.42,1.35,0.52,3.33
22Month,0.27,3.96,0.55,12.3,0.41,0,0.82,0.82,1.64,9.84,8.88,144.3,1.64,2.05,12.03,1.23,3.83,6.7,9.02,0.14,3.28,1.78,0.41,4.51,0.41,1.64,3.83,0.68,0,0.27,1.23,0.68,2.87,0,0,0.27,0.14,2.05
