stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,13,15,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,10.15,0.56,0.28,0,0.56,0,0.28,0,0,0,1.69,0,2.54,15.5,5.36,0.56,0,0,0,0,2.54,3.1,0.28,0,0,0.28,0,0,0,0,0,0,0,0
21Day,0.74,0.74,1.48,85.1,0,2.96,0,2.59,0.74,1.85,0,0.37,1.11,16.28,9.25,2.22,29.23,39.22,2.59,0,0.37,4.07,0.37,7.4,1.85,0,0,0,1.48,2.96,0.74,0.74,0,0.74,0,0,5.18
3Month,0.1,1.04,2.39,53.57,0,0,0.1,0.31,6.87,44,0.1,6.66,30.48,2.18,33.29,4.78,3.64,45.35,3.22,0.31,0.1,8.84,0.83,0.42,0.1,0.62,0.21,0,0.21,1.56,7.28,0,0,0,1.04,0.62,17.89
22Month,0,0.41,2.05,18.99,0,0,0.96,0.27,5.6,85.27,0.82,9.43,12.3,5.33,34.57,0.27,1.09,96.75,0.55,0,0.55,4.37,0.27,0.55,0,0.96,0,0.68,0.14,0.27,6.01,0.27,0.27,0,0,0.14,4.78
