stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.28,1.41,0,0,0,0,5.36,0,0,0,0,0,0,0,0,0
21Day,1.11,0,0,1.48,0.37,1.11,0,0,1.11,0,0,0.37,0,0.74,1.11,0,0.37,0.37,0.74,0,0,2.96,0,0,0.74,0,0,0,0.74,10.73,0,0,0,0,0,0,0,0,0
3Month,0.31,1.98,4.68,49.82,0.1,0,1.14,0.1,62.83,18.41,0.21,16.33,10.51,1.14,278.97,1.25,2.91,10.4,1.66,0.31,0.21,72.5,0.52,0.31,0.21,3.74,0.42,0,0,2.5,0.1,2.29,0.31,0.1,0.1,0.21,0.94,1.98,2.81
22Month,0,5.06,6.29,19.68,0,0,0.55,0.14,22.14,25.69,0.68,12.16,3.96,2.73,112.6,0.27,0.55,16.67,2.87,0.14,0.27,32.8,0,0.14,0.27,3.42,0,0.14,0,0.41,0,1.64,0.14,0.27,0,0.14,0.41,0,1.23
