stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,27,0,0,0,0,0,0,0,0,4,0,0,0,0,5,6,29,18,0,0,0,3,16,101,0,0,0,3,0,0,0,0,0,0,0,0,0
72hpf,3.1,1.69,0,16.07,4.51,0.28,0,0.28,0,0,0.56,0,0,0,0,0.85,0,4.51,57.78,2.54,22.27,0,0.28,0,0.56,46.22,32.98,1.41,0.85,0,24.24,0,0.28,8.74,0.85,0.56,3.38,0,0,0
21Day,3.33,1.11,0.37,29.97,0.74,2.22,0,1.48,0,0.37,0.74,0.74,0,0,0.74,5.92,0.74,2.22,7.77,6.66,19.61,0,0,2.59,0,7.4,7.03,1.48,0.74,0,7.4,0.74,0,0.74,0.37,2.22,1.48,0,0,2.22
3Month,1.14,8.63,4.89,167.36,1.46,0,0.62,0.83,0.62,53.88,23.51,0.52,0,135.74,19.97,2.39,66.26,14.67,73.54,48.78,40.25,9.26,0.52,24.55,12.07,7.28,0.73,10.09,1.98,0,2.29,4.47,34.85,1.56,0.31,0,1.04,19.66,6.45,12.38
22Month,0,8.2,7.65,59.31,0.82,0,1.37,1.23,0.14,15.17,23.09,9.98,0,180.92,10.11,4.51,60.13,2.6,9.98,41.4,21.86,0.82,3.14,8.61,0.68,1.37,0.14,6.56,2.32,1.37,1.64,0.96,15.44,2.46,0.96,0,0.82,2.46,0,3.69
