stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,15,0,10,0,1,0,0,0,0,0,0,0,0,0,1,3,10,45,0,0,0,0,25,399,0,0,0,4,0,0,0,0,0,3,0,0,0
72hpf,21.14,10.71,0,13.81,5.07,13.81,0,1.13,0,0.56,0,0,0,3.38,0,9.86,30.44,5.36,52.71,0,3.95,1.13,0,1472.66,339.63,1.13,3.66,0,40.3,0.85,1.13,52.99,4.23,2.25,4.79,0,0,0
21Day,12.21,3.7,1.48,25.9,1.11,16.28,0,10.73,0.37,1.11,0,5.55,1.11,14.06,4.07,1.11,16.28,7.03,49.58,0,0,9.62,0.37,405.88,138.01,2.59,2.59,0,22.57,12.21,0.37,18.13,2.59,5.92,1.85,0.37,0,2.96
3Month,0.21,4.47,0.21,11.03,0,0,0.52,1.25,0.73,1.04,0.21,6.45,1.98,1.66,2.29,1.04,3.02,3.95,14.35,4.47,0,2.39,0.21,6.03,1.04,3.02,3.54,0,2.81,0.62,42.65,1.87,0,0.1,0.1,2.29,13.83,2.39
22Month,0.14,14.07,1.09,11.21,0.14,0,0.55,1.78,3.14,3.96,9.84,97.43,1.5,5.33,2.46,0.27,2.87,6.83,21.59,2.05,3.28,3.83,0,8.34,1.91,4.37,2.19,1.23,0.14,0,14.21,6.15,0.96,0,0.14,0.68,0,2.32
