stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,51,4,0,39,4,1,0,0,0,0,0,3,0,0,0,0,2,3,7,278,0,0,0,1,5,689,0,0,0,53,0,0,0,2,0,0,12,0,0,0
72hpf,102.31,8.17,0,73.56,20.57,7.61,0,0,0,0,0,0,0.85,0,0.56,0,14.37,11.27,1.69,340.47,0,27.62,8.46,1.13,69.62,171.93,0.56,0.56,0,329.2,7.61,0,0.28,30.72,0,0,17.19,0,0,0
21Day,86.21,3.33,0,99.53,4.07,8.51,0,6.66,0.37,0.37,0.37,0,4.44,0.74,6.66,2.22,1.85,5.92,1.85,328.92,0,0,28.12,0.37,19.24,49.21,0.74,3.33,0,126.17,16.65,0,1.11,11.1,1.85,5.18,7.4,0,0,2.22
3Month,4.37,12.48,2.08,118.79,2.6,0,1.04,6.87,2.6,11.13,0.83,0,376.85,5.3,15.6,13.11,7.49,23.82,11.13,250.16,27.36,0.52,11.13,36.93,2.18,3.54,1.66,1.56,0,5.3,7.91,0.1,35.99,0.73,0.21,0,2.7,12.17,4.58,4.47
22Month,1.09,28.42,0.96,71.6,1.23,0,1.5,4.78,0.68,5.47,4.37,0,204.7,1.23,24.6,2.32,1.37,4.51,12.44,215.36,2.87,3.14,8.34,3.96,1.09,2.46,1.09,0.82,0.27,4.37,0.27,0,11.34,2.6,0.41,0,1.23,1.78,0,1.37
