stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,7,0,0,0,1,0,0,0,2,0,0,0,0,1,3,6,7,0,0,0,0,2,60,0,0,2,0,0,0,0,0,1,0,0,0
72hpf,0.85,0.28,0,1.97,0,0.28,0,0,0,0,0,0,0,0,0,0,0.28,2.25,0.28,1.97,0,0,0.28,0,33.26,9.02,0,0.56,1.97,0,0,1.13,0,0.85,0.28,0,0,0
21Day,1.85,0.37,0,4.07,0.37,1.11,0,0.37,0,0.37,0,0,0,0.37,1.11,0.37,0.74,1.11,0.74,13.69,0,0,0.74,0,19.24,2.22,0.74,0,3.7,0.37,0,0.37,1.85,1.85,0.37,0,0,1.11
3Month,0.1,0.21,0,3.64,0.21,0,0,0,0.62,0.73,0,0,4.06,0.52,0,0.73,0.42,1.66,0.31,1.14,0.52,0,0,0.52,0.1,0,0,0.1,0,0.1,1.98,0.1,0.1,0,0.1,0.62,0.21,0.31
22Month,0,0.55,0.14,1.37,0,0,0.14,0,0.14,0.55,0.55,0,7.93,0.68,0,1.09,0,0.14,0.96,1.09,0,0.41,0.14,0,0.14,0,0.27,0.14,0.14,0.14,0.41,0,0.14,0,0,0.14,0,0.27
