stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,14,17,4,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,5.64,0,0,0,0,0,0,0,0,0,0,0,0,1.13,19.17,0.28,0.85,0,0,0,0,3.1,2.82,0,0,0,1.13,0,0,0.56,0,0,0.28,0.28,0,0,0
21Day,1.11,0.37,0.74,14.43,0.37,9.25,0,1.11,0,0.37,1.11,0,14.06,155.76,6.29,0.37,0.37,14.43,3.7,15.54,0,0,1.11,0,17.02,4.07,0.37,1.11,0,2.22,5.55,0,5.92,1.11,1.48,1.11,0,0,0.74,23.68
3Month,5.3,30.37,22.57,254.95,3.02,0,6.66,3.74,0.83,42.13,190.98,0.94,517.59,2843.41,8.32,177.45,26.63,93.1,90.7,148.95,44.21,3.22,37.24,23.4,14.25,2.7,20.7,10.4,0,7.18,44.83,12.9,542.66,6.24,0.62,0,1.25,36.41,154.36,97.57
22Month,0.68,19.68,6.7,30.75,0.55,0,4.1,1.37,0,6.01,35.8,6.01,306.78,838.48,4.92,17.08,4.24,5.19,17.22,37.31,1.23,8.34,9.84,0.68,1.78,0.41,3.14,3.42,7.24,1.09,3.14,0.41,32.66,1.64,0.41,0,0.27,1.5,0,30.2
