stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,5,53,26,0,0,0,0,16,122,0,0,0,3,0,0,0,0,0,1,0,0,0
72hpf,0.56,0.85,0,5.36,0.85,1.13,0,0.28,0,0,0,0,0,0,0.85,0,4.51,12.97,5.07,13.25,0,0.56,0,0.85,14.09,16.35,0.28,0,0,6.2,0,0.28,3.66,0.56,0,0.28,0,0,0
21Day,2.96,0.74,1.11,10.36,0.37,2.96,0,1.85,0,0,1.85,0,1.11,0,7.03,1.85,1.11,4.44,12.58,11.84,0,0,2.59,0.37,8.88,9.25,0.37,0.37,0,5.18,1.85,1.85,3.33,1.11,0.74,0.74,0,0,2.22
3Month,0,5.3,2.81,68.03,0.1,0,0.83,0.73,0.21,7.91,11.03,0.1,43.69,9.47,4.37,35.68,3.64,11.86,70.42,20.91,4.37,0.21,4.58,4.26,3.02,1.04,6.35,2.81,0,0.94,1.98,79.47,1.98,0.1,0,0.73,5.1,27.88,16.33
22Month,0.14,6.29,3.83,28.29,0.68,0,1.23,1.64,0.27,5.19,12.44,2.19,71.19,8.06,10.8,46.05,0.68,4.78,62.45,26.92,1.37,4.24,3.14,0.27,3.01,0.68,4.51,4.78,0.55,1.23,0.27,27.19,3.01,1.37,0,0.27,1.23,0,8.61
