stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,0,0,0,2,3,181,4,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,3.38,7.05,0.85,0,0,0,0,0,0,0,0,0,0,0.28,1.97,0,0.85,0,0,0,0.28,32.41,17.47,1.41,0,2.82,0,0,4.23,0.28,0,2.82,0,0,0
21Day,0.37,0,0,7.03,5.55,0,0,0.74,0,0,0,0,0,0,0,0,0.74,1.11,0,1.11,0,0,0.37,0.74,19.98,5.55,0.37,0,0,0.74,0,6.66,0,1.11,1.11,0,0,0
3Month,0.31,0.31,0.1,59.39,1.56,0,0.21,0,0.42,0.52,0,0,7.18,1.66,0,2.18,3.74,1.35,0.52,3.02,0.73,0.1,0.94,2.91,21.01,0.21,1.04,0.21,0.42,0.62,7.28,0.73,0,0,0.83,0.52,101.42,0.94
22Month,0,0.41,0.14,34.57,0.27,0,0,0.14,0.14,0.41,0.68,0,10.39,0.55,0.14,0.55,0.14,0.14,1.23,3.42,0,0.82,1.5,0.14,8.75,0.68,1.64,0.14,0,0,2.19,1.37,0,0,0.41,0.14,0.55,0.14
