stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,1,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,13,0,0,0,0,0,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,1.13,0,1.13,1.13,4.79,0,0,0,0,0,0,0,0,0.85,0,1.41,3.66,0,6.2,0,0,0,0,29.03,19.45,0,0.28,0,5.07,0,0,0.56,3.66,0,0,0.28,0,0,0
21Day,1.11,0,0,6.66,0.74,9.62,0,3.33,0.37,0,0,0,0.37,0,1.85,0,0.37,1.85,0,8.14,0,0.37,0.37,0,5.18,8.88,0,0,0,1.11,0.37,0,0,0.74,0.37,1.85,0,0,0,0
3Month,0.1,1.98,0.31,18.41,0.1,0,0.62,0.62,2.29,4.16,0.1,0,34.74,2.39,1.04,11.23,1.46,5.62,4.68,4.78,0.73,0,1.35,1.98,1.46,0.62,0.94,0.73,0,0.21,0.94,0.1,21.84,0.31,0,0,0.1,2.18,35.68,3.54
22Month,0,2.46,1.09,6.42,0.14,0,0,0,0.41,4.37,1.23,0,51.93,1.23,0.96,12.71,0.27,0.55,3.83,5.19,0.14,1.09,0.68,0.14,0.27,0.14,0.55,0.82,0.27,0,0.27,0,11.34,0.68,0.55,0,0.14,0.82,0.14,2.46
