stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2,37,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.41,0.28,0,2.54,0.56,1.97,0,0,0,0,0,0,0,0,0,0,0.85,4.23,0,6.2,0,0,0,0.28,25.93,16.63,0,0,5.64,0.28,0,0.28,0,0,0,0,0,0
21Day,1.48,0,0.37,3.7,0.74,4.81,0,1.48,0,0,1.48,0,1.48,0,2.96,0,1.48,2.59,0,7.77,0,0,0.74,0,6.29,5.18,2.59,0.37,4.44,0.37,0.37,0.74,0.37,0.74,0,0,0,1.11
3Month,0,0.83,0.21,14.67,0.1,0,0.52,1.04,0.1,5.1,2.39,0.1,33.7,2.6,1.14,8.22,1.25,6.87,1.66,3.43,0.73,0.21,1.04,0.94,0.94,0.1,1.35,0.62,0.31,1.14,13.42,0,0,0,0.1,0.94,8.43,3.43
22Month,0.14,0.27,0.27,5.19,0.14,0,0.27,0.14,0,0.82,1.78,4.1,33.75,0.68,0.96,13.12,0.41,0.55,4.1,3.96,0.68,0.96,0.68,0,0.68,0.14,0.96,0.82,0,0.27,6.83,0.82,0,0,0,0.14,0,0.96
