stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,2,0,3,0,3,0,1,0,0,2,0,0,0,0,0,2,0,39,4,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,3.38,0.28,10.71,0,0.85,0,0,1.69,0,0,0,0,0,1.41,3.38,2.82,5.92,0,0,0,0,7.89,1.69,0.56,0.28,9.58,0.28,0,0,0.85,0,0,0,0,0,0
21Day,1.48,0.37,0,18.5,0.37,46.62,0,7.4,0,0,2.22,0,0.37,1.11,17.02,0.37,0.74,8.51,8.51,9.62,0,0,4.81,0,5.55,0.74,0.37,0.37,4.07,2.59,0,0,0.37,0,1.11,0,0,0,10.36
3Month,0,2.08,0.21,17.79,0,0,1.14,0.31,0,1.98,34.74,0,12.69,44.52,1.98,5.1,2.39,8.63,13.21,9.57,1.66,0,2.29,1.14,0.42,0.1,1.14,0.83,0.83,0.52,0.21,1.56,0.21,0,0,0.31,5.51,1.87,28.08
22Month,0,3.28,0.14,7.65,0,0,0.96,0.14,0.14,1.23,45.91,1.5,29.52,13.53,4.1,3.69,0.68,1.64,16.4,5.74,0.41,1.23,1.64,0.14,0.14,0,1.09,1.91,0.14,0.27,0,0.27,0.55,0.14,0,0,0.82,0,9.29
