stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,10,0,0,0,0,0,0,0,2,0,0,0,0,3,6,6,19,0,0,0,0,8,165,1,0,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,3.95,2.82,0,9.3,1.41,246.34,0,0.56,0,0,0,0,0.56,0,0,0.28,3.1,17.19,0.85,16.63,0,1.41,0,0.56,117.25,55.52,0.28,1.41,0,10.99,0.85,0,0,7.33,1.13,0.85,1.69,0,0,0
21Day,7.77,0.37,0.37,21.46,0.74,55.5,0,10.36,0,0.74,0,0,0.37,1.48,4.44,1.85,1.85,6.66,2.59,17.76,0,0,1.48,0.37,31.45,19.61,0.37,0.37,0,6.66,4.07,0,0.74,3.33,2.22,2.22,0.74,0,0,4.07
3Month,0.42,3.85,0.62,51.7,0.42,0,3.12,1.14,8.43,10.4,0,0,95.49,7.39,1.46,27.77,4.89,13.83,12.48,12.69,3.02,0.1,5.41,6.03,3.43,0.21,4.68,3.74,0,0.83,2.81,0.21,82.28,1.04,0,0.1,0.31,4.37,59.5,13.21
22Month,0.27,5.47,1.37,18.17,0,0,0.41,0.82,3.69,9.98,4.37,0,100.71,2.19,4.51,18.58,0.55,2.46,11.34,14.35,0.55,3.01,3.83,0.41,1.78,0.41,3.42,2.46,0.41,0,0.14,0,12.57,1.23,0.96,0,0,0.55,0,5.88
