stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,162,22,0,110,1,1,0,0,0,0,0,0,0,0,0,0,1,2,97,114,0,0,0,1,43,313,4,0,18,0,0,0,0,0,1,0,0,0
72hpf,66.8,12.97,0,50.45,3.1,3.66,0,0.28,0,0,0.85,0,0,0,0,0,0.85,23.68,21.98,73.56,0,1.13,3.1,0.28,409.81,81.74,2.54,2.82,76.38,0,0.28,16.07,0.85,0.56,5.64,0,0,0
21Day,95.83,10.36,0.37,77.7,1.11,10.73,0,2.22,0,0,0.74,0,1.11,0,3.33,1.48,0.74,42.18,25.9,153.54,0.37,0,29.23,0,157.24,24.05,3.7,5.55,64.38,6.29,0.37,6.66,3.7,4.44,1.85,0.37,0,1.11
3Month,1.35,14.15,0.21,18.41,0.1,0,0.42,0.42,0.83,0.73,5.93,0.21,8.63,0.83,0.62,2.29,0.62,6.14,20.28,28.81,5.93,0.21,3.22,0.62,1.66,0.62,2.5,0.73,1.04,0.21,4.99,0.73,0,0,0.1,14.98,2.91,0.83
22Month,0.27,26.65,0.27,11.62,0.14,0,0.41,0.27,1.23,0,14.21,14.76,35.94,0.82,0.55,2.46,0,1.64,31.29,29.52,0.82,0.82,2.32,0,1.37,0.55,2.32,1.37,0.82,0.14,0.96,1.37,0.14,0,0.27,2.05,0,0.68
