stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,5,0,22,0,0,0,1,0,0,0,0,2,0,0,0,0,2,9,21,33,0,0,0,0,27,190,0,0,0,7,0,0,0,0,0,0,1,0,0,0
72hpf,7.33,3.66,0,11.84,1.97,5.64,0,0,0,0,0.85,0,0,0,0,1.13,0,14.09,38.61,1.97,29.03,0,3.66,0.56,0,125.42,46.79,2.25,1.41,0,24.24,1.13,0,0.28,9.3,0.85,0.56,1.69,0,0,0
21Day,10.73,5.55,2.22,61.05,0.74,13.32,0,7.03,0,0,1.11,0.74,0,12.58,1.48,6.29,8.14,3.7,24.79,7.03,39.59,0,0.37,8.88,0.74,37.74,23.68,0.74,1.85,0,16.65,5.92,0,0,7.03,1.48,2.96,2.22,0,0,2.22
3Month,0.73,10.71,4.06,91.01,0.42,0,3.02,2.81,0.1,7.8,17.89,0.21,0,540.68,14.04,5.62,63.66,6.87,31.83,23.72,34.22,8.32,0.62,8.63,11.34,4.47,1.25,6.76,6.55,0,2.08,7.7,0.1,59.19,3.22,0.1,0,1.04,10.09,26.84,15.29
22Month,0.41,13.39,2.6,30.88,0.41,0,1.64,1.37,0,5.74,23.37,9.98,0,552.2,9.43,7.79,54.66,1.5,4.92,30.06,19.27,0.82,7.11,2.73,0.55,1.64,0.55,3.83,5.33,1.37,0.96,0.27,0,14.89,4.37,0.55,0,0,1.5,0.27,6.56
