stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,11,0,17,2,0,0,0,1,0,0,1,0,0,0,0,28,2,1,6,0,0,0,3,2,30,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,0,27.34,0,11.56,1.69,0.56,0,0,0,0,0,0,0,0,0,0,8.46,10.71,0,4.23,0,0.28,0.85,2.25,7.33,4.23,0.28,0.28,1.97,0,0.28,0.28,0,0,1.13,0,0,0
21Day,0.37,6.29,0.37,81.4,0,1.48,0,0.37,0.74,0,0,0,0.74,0.37,0.74,2.59,4.44,11.1,0,4.81,0,0.37,4.44,0,4.07,2.22,0,0,1.11,1.48,0.37,0.37,0,0.74,0,0,0,0
3Month,0.1,56.69,0.42,137.51,0.1,0,0.21,0.21,4.16,2.29,0.1,0,7.59,4.58,0,32.97,28.92,10.3,2.18,4.16,0.62,0,0.94,6.35,1.35,0.21,0.62,0.21,0.52,1.66,3.12,0,0,0,0.21,13.94,0.94,2.08
22Month,0,46.6,1.09,124.21,0.14,0,0.14,0.27,2.73,1.5,10.93,0,14.48,1.09,0,54.8,3.69,0.96,0.82,1.78,0.14,0.68,0.82,1.09,0,0.41,0.68,0.68,0,0.14,1.91,0.41,0.41,0,0.14,1.23,0,1.23
