stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,21,8,0,73,2,0,0,1,0,0,0,0,34,0,0,0,2,11,12,12,45,0,0,0,1,340,256,1,0,8,0,0,0,0,0,4,0,0,0
72hpf,265.22,5.07,0,25.08,4.23,964.48,0,4.23,0,0,0.28,0,0,0.56,0,0.85,0.28,9.02,86.53,2.54,26.78,0,1.97,0.28,0.28,224.35,45.66,0.28,2.54,31.85,0.28,1.13,10.71,0.28,0.28,12.12,0,0,0
21Day,114.33,1.48,0,41.81,1.85,214.59,0,39.96,0,0.37,0,0,0,2.59,0.37,3.33,2.22,5.92,14.8,1.11,18.13,0.37,0,1.85,0,69.56,8.14,1.11,3.33,7.4,7.4,6.66,2.59,0,5.55,1.85,0,0,0
3Month,6.45,1.87,0.31,4.06,0.1,0,0.83,1.66,0.1,0.31,1.35,0,0,5.41,1.56,0.1,3.02,0.31,5.51,4.47,3.02,0.62,0.1,2.81,0.31,1.87,0.1,0.42,2.91,0.1,0.62,97.05,0.52,0,0,0,0.83,60.33,0.42
22Month,6.42,2.05,0,3.28,0.14,0,0.68,1.78,0,0.55,0.82,0.41,0,7.38,0.41,0,0.68,0.14,5.06,3.28,3.42,0,0.27,4.65,0.14,2.46,0.14,0,6.01,0,0,8.88,3.96,0,0,0,0.14,0.27,0
