stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,14,0,0,0,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.69,0.56,0,2.25,2.82,3.66,0,0.56,0,0,0.28,0,0,0,1.41,0,0.56,2.25,5.92,6.48,0,0.28,0.56,0.28,63.13,18.6,0,0.85,0,7.89,0,0,5.07,0.85,2.25,0.85,0,0,0
21Day,1.11,0,0,2.59,0.74,7.4,0,1.48,0,0,2.59,0,0.74,0,4.44,0,0.37,1.11,3.7,10.73,0,0,0,0,11.1,4.44,0.37,0.74,0,4.07,0.74,0.37,1.85,2.22,4.81,0,0,0,4.44
3Month,0,0.73,0.42,4.47,1.04,0,0,0.1,0.1,0.52,5.62,0,6.35,2.08,0.42,1.87,0.42,1.35,3.02,3.85,0.83,0.1,1.04,0.1,1.04,0.21,1.04,0.31,0,0.62,0.1,8.84,0.21,0,0,0,1.98,18.1,1.46
22Month,0,1.09,0.27,5.06,0.82,0,0.41,0.55,0,0.68,49.19,1.09,17.63,2.05,4.78,3.83,0.41,0.68,26.37,8.06,0.27,0.14,0.55,0,2.05,0.14,1.91,1.09,0.55,0.68,0.14,11.75,1.91,0.68,0,0,0.68,1.09,8.06
