stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0
72hpf,6.2,1.41,0,0.56,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0.56,0,0.56,0,1.13,0,3.95,0.28,0,1.97,2.25,0,0,0,1.13,0.56,0,0.56,0,0,0,0,0
21Day,15.17,0,0,0.74,0,0,0,0.74,0,0,0,0,0,0.37,0,0,0,0,2.22,0,4.81,0,0,1.11,0,2.22,2.22,0.37,0,0,2.22,0.37,0,0,0,0,0,0,0
3Month,1.66,2.6,1.14,8.43,1.77,0,1.25,0.21,0.1,1.04,3.54,0,0,542.86,2.91,0.1,5.62,1.77,3.22,2.08,14.46,5.51,0.83,3.54,1.98,1.14,0.1,0.73,1.46,0,0.31,4.26,13.73,0.21,0,0.1,1.77,2.29,1.98
22Month,0.96,11.34,3.28,16.53,0,0,4.78,0.41,0.14,3.28,5.47,10.52,0,1949.3,2.32,1.09,9.98,1.37,1.64,6.7,47.28,1.37,34.71,4.24,0.41,1.91,0.27,1.23,2.32,2.6,0.14,1.37,6.15,0.96,1.64,0.14,0.27,0,2.19
