stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,3,6,33,0,0,0,0,17,151,0,0,0,7,0,0,0,0,0,0,0,0,0
72hpf,3.38,9.02,0,2.54,2.82,1.97,0,0.85,0,0,0.28,0,0,0,1.41,0,1.97,3.38,2.82,42.28,0,0.28,0.56,0.28,34.67,51.86,0.28,0.28,0,24.24,0,0.28,9.02,0.85,0.28,1.69,0,0,0
21Day,2.96,4.81,0,12.95,1.11,4.81,0,3.7,0,0,2.22,0,1.11,0,7.03,1.11,2.22,5.92,9.25,36.26,0,0.37,4.44,0,11.47,15.91,0.37,0.74,0,11.47,3.33,0,4.44,0.74,1.85,0,0,0,2.96
3Month,0.21,3.85,0.42,18.1,0.1,0,0.31,0.83,0,1.35,10.3,0.21,68.34,5.82,1.14,4.78,1.77,3.64,18.41,11.13,1.77,0.1,2.39,2.18,2.81,0.42,1.14,0.1,0,0.21,0.83,13,0.31,0,0,0.1,3.02,37.45,4.78
22Month,0.68,4.37,0.14,7.79,0,0,0.27,0.27,0.14,0.68,20.77,1.64,142.66,3.55,2.46,3.28,0.27,0.96,13.94,7.93,0.14,8.2,1.23,0.14,0.96,0.14,0.82,0.55,0.41,0.27,0.68,1.91,0.27,0.14,0,0,0.55,0,2.05
