stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,71,7,0,144,2,0,0,0,0,0,0,0,12,0,0,0,0,11,5,5,66,0,0,0,0,105,618,2,0,0,20,0,0,0,0,0,3,0,0,0
72hpf,104.85,13.25,0.28,227.73,25.37,16.07,0,1.97,0,0,0,0,0.28,1.13,0,2.25,0,65.39,317.08,5.07,293.12,0,13.81,7.89,3.95,1045.09,549.89,8.46,32.69,0,470.4,5.92,0,232.52,21.14,12.12,14.94,0,0,0.56
21Day,97.31,8.88,6.66,641.56,18.5,33.67,0,12.95,0.37,9.62,2.96,2.22,0,22.94,1.85,37,12.21,42.92,342.98,27.01,328.92,0,1.11,75.11,1.11,423.63,160.94,16.28,22.94,0,231.24,34.41,1.48,33.3,24.05,56.98,19.61,1.11,0,38.48
3Month,3.54,5.51,2.5,354.7,2.18,0,2.5,2.08,0.21,51.9,8.74,0.73,0,400.26,6.87,3.74,65.11,21.01,155.09,16.02,124.2,45.77,1.77,26.32,13.31,16.23,2.08,15.71,10.4,0,7.07,9.99,12.27,3.74,0.31,0.1,3.22,14.98,5.93,17.37
22Month,1.37,15.99,10.93,221.65,1.64,0,6.83,0.96,0.14,28.42,10.8,230.25,0,1044,3.28,3.01,134.6,9.7,34.16,11.34,174.5,12.57,40.72,27.33,1.78,17.9,2.6,29.11,40.45,2.19,8.2,2.46,5.6,28.42,4.1,0,0.96,1.37,0,8.75
