stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,8,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.56,0,1.69,0.85,0.56,0,0,0,0,0,0,0,0,0,0.28,8.17,0.28,1.97,0,0.28,0.56,0.28,12.4,3.95,0,0,0,2.82,0,0,1.69,0,0,0.85,0,0,0
21Day,0.74,0.37,0,8.51,1.11,2.96,0.37,0,0.37,0.37,0,0,0.37,1.11,0,0.37,8.88,1.11,6.66,0,0,1.48,0,6.66,3.33,0.37,0,0,3.33,0,0,1.11,0.74,0.37,0,0,0,0.37
3Month,0,0.83,0.21,11.13,0.1,0,0.1,0.1,1.98,1.46,0,4.99,1.46,0,4.68,0.83,2.6,2.08,2.08,1.04,0.1,0.21,0.42,0.94,0,0.83,0.21,0,0.1,0.42,2.5,0.1,0,0,0.21,0.94,0.83,1.98
22Month,0.14,0.82,0,2.87,0,0,0.14,0,0.41,1.64,1.37,15.44,0.82,0.41,3.28,0.14,0.55,2.19,1.37,0,0.14,0.27,0,0.14,0,0.14,0,0.14,0.14,0,0.41,0.27,0.14,0,0,0.14,0,0.41
