stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,12,0,0,0,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,10.71,14.66,0,9.86,4.51,8.17,0,0.56,0,0,2.82,0,0,0,1.41,0,7.89,32.69,6.48,37.49,0,2.25,0.56,0.28,63.13,75.25,0.28,0.85,0,30.72,0.85,0,0,12.68,0.28,1.13,4.51,0,0,0
21Day,26.27,2.96,1.11,39.96,4.81,38.48,0,17.39,0,1.11,8.51,0.37,4.44,1.48,17.02,5.55,9.62,49.95,8.14,127.28,0.37,0,17.76,0,28.49,51.8,0.74,1.48,0,45.88,8.51,0,1.11,9.62,1.11,2.22,8.88,1.48,0,5.55
3Month,1.04,30.58,1.87,265.24,4.16,0,3.02,0.52,0.31,8.01,82.9,0.1,52.42,14.98,1.46,20.39,53.26,20.39,20.39,56.27,6.14,0.31,7.8,10.4,13.73,1.46,2.39,8.22,0,7.91,7.7,0.21,44.62,2.81,0.1,0,6.76,296.34,12.27,10.82
22Month,0.68,75.43,1.23,69.55,4.24,0,1.64,1.37,0.27,3.01,71.6,5.88,1186.25,4.92,4.1,11.21,16.67,5.88,36.76,65.59,1.23,20.36,4.51,0.68,6.7,0.41,2.05,8.61,3.01,3.69,0.27,0,2.46,3.83,4.92,0,2.19,51.65,0,3.96
