stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,2.82,0.28,0,0,0,0,0,0,0,0,0,0,0,2.25,1.69,0,0,0,0,0,0,0.85,0,0,0,0,0.56,0,0,0,0,0,0,0,0
21Day,1.85,0.37,1.48,5.18,0,1.11,0,0.74,0,1.85,0.37,0,0.37,0,0,58.09,0.37,2.96,0.37,5.55,0,0,0.74,0,5.18,2.22,0.37,0.37,0,9.99,0.74,0,0,0,0.37,0,0,0.37
3Month,0.31,2.91,3.22,17.37,0.21,0,0.73,0.1,0.21,62.41,3.64,0,9.88,3.12,0.42,198.98,0.31,11.13,2.39,7.07,3.74,0.1,2.5,0.94,0.21,0,0.83,0.62,0,0.21,1.46,4.26,0.31,0,0.1,0.83,1.35,3.02
22Month,0.14,1.64,4.24,5.06,0,0,0.41,0,0.14,36.9,2.6,0.68,12.71,0.27,0.68,167.4,0.27,1.91,1.91,16.67,1.23,0.41,3.01,0.14,0,0.14,0.96,0.55,0.41,0,0.14,0.96,0.27,0.14,0.14,0.14,0,0.14
