stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,43,1,0,8,0,0,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,3.66,0,0.85,0,0,0,0.28,0,0.28,0,0,0,51.3,3.1,0,2.54,0,0.85,0,3.38,5.64,4.51,0.56,0,0.28,0,0,0.85,0,0,0,0,0,0
21Day,0,0,0.74,8.14,0.37,0.74,0,0,1.11,0,0,0.37,0,0,0,43.29,1.85,0.37,1.11,0,0,0,1.11,1.85,0.74,1.11,0,1.11,0.37,0,0.37,0.37,0.37,0.37,0,0,0
3Month,0.62,0.42,2.5,36.41,0,0,0.1,0.1,58.98,3.33,0,6.55,2.5,0.1,6.76,89.97,1.56,2.18,1.77,0.42,0,0.42,24.24,0,0.42,2.7,0.42,0.21,0.21,3.02,0,0,0,0.1,0.62,8.32,1.25
22Month,0,0.14,8.61,15.17,0.14,0,0.14,0,22,3.01,0.27,4.92,0.68,0,2.6,25.42,0.14,0.68,0.68,0,0.27,0.27,1.91,0.27,0,2.19,0.14,0,0.27,1.37,0.14,0,0,0,0,0.14,0.27
