stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0,21.42,0,0.85,0,0,0,0,0,0,0,0.28,0.56,0,1.97,0,0,0,0,29.88,11.56,0,0,1.69,0,0,0.56,0,0.28,0,0,0,0
21Day,0.37,0,0,2.22,0.37,39.22,0,4.81,0,0,0,0,0,0.74,0.74,1.85,2.96,1.11,4.07,0,0,0,0,46.99,7.03,0.37,0.37,2.59,0.37,1.48,0.37,0,1.11,0.37,0,0,0
3Month,0.21,0,0.1,3.02,0.1,0,1.25,0.21,1.35,0,0,2.08,0,0.1,0.62,0,0.83,0.42,1.04,0.31,0,4.68,0.1,4.06,0.21,0.62,0.31,0,0.52,17.99,0.52,0,0,0,0.31,25.17,0.21
22Month,0,0.82,0,0.82,0,0,1.5,0.96,0.14,0.55,0.14,2.73,0.27,0,1.23,0.27,0,0.68,0.82,0,0.14,0.96,0,5.47,0.55,0,0,0,0,8.06,1.37,0.27,0,0.14,0.41,0,0.14
