stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,0,0,60,0,0,0,0,0,0,0,1,0,0,0,0,3,6,2,16,0,0,0,0,1,40,4,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,1.41,1.41,0,12.68,0,0,0,0,0,0,0,0,0.85,0,0,0,16.63,90.19,0,16.91,0,22.83,0.28,1.97,9.86,11.56,1.13,0.28,0,18.04,0.85,0,0.56,0,0.28,4.79,0,0,0.28
21Day,4.44,2.96,1.85,12.95,0.37,5.18,0,0.74,0.37,0,0,0,127.65,0,1.11,2.59,1.48,11.47,0.74,28.12,0,2.22,7.03,0.37,20.72,12.58,0.37,0.74,0,7.77,11.1,0,2.59,1.11,3.33,4.81,0,0,0.74
3Month,0,2.5,0.94,4.99,0,0,0.21,0.21,2.08,1.14,0.1,0,139.59,1.25,0,41.19,0.62,3.22,1.25,20.18,1.35,1.56,1.66,1.14,0.42,0.42,4.68,0.21,0,0.62,3.74,1.35,0.1,0,0,2.5,0.73,0.42,1.46
22Month,1.64,6.42,7.24,17.35,0.27,0,16.53,1.23,4.65,16.26,10.8,0,2991.53,6.97,2.6,38.81,1.23,3.83,11.89,115.88,2.32,135.28,5.06,0.41,2.05,0.14,7.52,3.83,2.32,1.09,6.15,3.42,2.6,2.19,0.14,1.64,1.23,0,8.47
