stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,3,5,23,0,0,0,0,13,122,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,2.82,1.13,0,4.23,0.56,0.85,0,0.28,0,0.28,0,0,0,0.85,0,3.38,7.05,0.56,12.97,0,0,0,0.28,66.23,44.25,0,0.28,0,9.58,0.28,0.28,1.13,0.56,0.28,0.28,0,0,0
21Day,6.29,1.11,0.37,8.88,0.37,6.66,0,4.81,0.37,0.37,0,0.37,0,3.33,0.37,0.74,3.33,1.11,21.46,0,0,2.22,0,24.42,17.76,0.37,0,0,5.55,1.85,1.11,3.33,0.37,0.37,1.11,0,0,2.22
3Month,0.1,1.56,1.04,30.48,0.1,0,0.83,1.35,2.5,2.29,0,19.76,3.74,0.94,11.96,2.18,8.22,8.95,10.3,2.18,0.21,3.22,0.83,3.85,0.31,2.39,0.73,0,0.42,0.52,39.53,0.52,0,0,0.1,2.81,15.29,7.91
22Month,0.41,3.01,0.68,8.2,0.14,0,0.96,1.91,1.64,4.51,3.69,33.21,4.92,4.24,11.89,0.14,1.78,8.47,10.8,0.68,1.5,3.01,0,0.82,0.14,1.78,2.19,2.32,0.41,0.41,14.48,0.55,0.82,0,0,0.55,0,5.74
