stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,1,0,7,1,0,0,0,0,0,0,0,0,0,0,2,0,2,13,0,0,0,0,20,648,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,19.73,1.41,0,9.58,3.1,19.17,0,0.28,0,0.28,0,0,0,0,0,4.23,32.98,3.66,25.93,0,1.41,0.28,0.85,1624.85,260.99,1.69,1.97,28.18,0.56,0.28,48.48,1.13,2.54,3.66,0,0,0
21Day,9.99,0.74,0.74,16.28,0.37,18.87,0,2.96,0,1.85,0,0.37,0.74,4.44,1.85,1.85,9.25,3.7,19.98,0,0,1.48,0,503.92,116.55,0.37,2.22,9.25,13.32,0,25.9,2.59,3.7,0.37,0,0,1.85
3Month,0.1,0.21,0,2.81,0,0,0.1,0,0.21,0.42,0,2.08,0.94,0,0.83,0.21,1.87,0.52,2.08,0.62,0,0.1,0.21,2.91,0.94,0.21,0.21,0,0.42,3.33,0.62,0,0,0.31,0.1,0.94,0.73
22Month,0.14,0.14,0,0.55,0,0,0.14,0.14,0.14,0.96,0.55,6.15,0.14,0.14,0.96,0,0,0.55,1.09,0.14,0.14,0.27,0,2.32,0.27,0.82,0.41,0,0.14,2.73,0.41,0,0,0,0,0,0
