stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,19,20,20,0,0,0,0,4,142,0,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,8.17,3.38,0,18.04,4.79,4.79,0,1.13,0,0.28,0,0,0,0,0.56,0.28,14.66,64.26,3.1,22.83,0,6.48,1.13,1.69,142.05,80.04,1.41,2.25,0,26.49,0.56,0,0.28,21.42,2.54,1.41,5.64,0,0,0
21Day,8.88,1.11,1.48,27.01,1.11,8.51,0,5.92,0.74,0,0,0,13.32,0,6.29,9.25,3.7,7.03,9.99,26.27,0,0,3.7,0,41.81,23.68,1.85,1.11,0,7.77,4.81,0,2.96,8.51,0.74,2.59,1.48,0,0,1.48
3Month,1.98,13.73,15.19,139.38,1.25,0,4.58,1.56,37.24,22.16,0.62,0,1393.52,20.91,3.12,150.2,26.63,47.43,36.2,45.04,10.82,2.08,14.35,27.15,6.35,2.5,19.14,6.55,0,2.29,24.13,0.31,106.2,14.67,0.21,0,2.6,10.61,10.19,22.05
22Month,1.23,9.02,10.11,36.08,0.27,0,2.73,1.64,15.71,16.12,6.7,0,939.46,10.8,5.6,131.73,2.46,9.7,31.02,38.54,1.91,17.08,3.69,1.09,4.1,1.09,10.52,7.11,1.37,1.09,2.73,0,34.98,22.96,1.64,0,0.55,0.82,0.14,6.97
