stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8,16,0,51,0,11,0,1,0,0,0,3,0,0,2,0,4,28,38,145,0,0,0,1,27,1322,0,0,0,20,0,0,0,1,0,0,2,0,0,0
72hpf,14.94,4.79,0,20.57,3.95,9.58,0,7.89,0,0.56,0,0.28,0.85,0,5.07,0,16.91,26.21,3.38,91.04,0,6.2,0.85,1.13,168.55,525.65,0.28,1.13,0,49.04,3.38,0,0.28,21.7,1.13,0.85,3.38,0,0,0.28
21Day,35.52,1.48,1.85,48.84,1.48,133.57,0,111,0,2.22,0.74,0,1.48,0.74,39.59,2.22,2.59,7.77,10.73,90.28,0,0,5.18,0.37,32.19,156.87,0.37,1.85,0,25.9,11.47,0,0.74,17.02,1.48,5.55,1.11,0,0,5.18
3Month,0.31,3.02,1.04,26.94,0,0,3.33,17.27,1.14,8.32,0,0,8.01,6.24,5.1,8.74,1.46,5.1,8.01,8.11,1.46,0.21,1.14,2.18,0.83,3.12,0.42,0.31,0,0.42,2.6,0.1,227.9,0.31,0.1,0,0,4.89,17.27,18.31
22Month,0,18.04,0.41,6.29,0.14,0,3.28,10.11,1.09,11.62,1.64,0,22.55,4.65,10.66,9.98,0.68,0.14,13.94,2.73,0,1.23,0.55,0.14,0.27,0.55,0.82,0,1.78,0,0,0,26.51,0.14,0.55,0,0,0.14,0,5.19
