stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,38,62,1,0,0,0,0,0,6,0,0,0,0,0,27,0,4,0,0,0,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.95,1.13,0,26.21,174.46,7.05,0,0.85,0,0,0,0.28,0,0,0,0,9.58,195.88,1.13,9.86,0,0.28,0,0.28,56.65,25.37,0.28,0,11.84,0,0,0,4.23,0.28,0.28,0.56,0,0,0
21Day,6.66,1.11,0.74,149.1,82.51,8.14,0,2.22,0,1.11,0,0,2.22,0.37,2.22,3.7,7.4,176.85,2.96,18.13,0,0.37,2.22,0.37,21.46,9.62,0.37,1.11,6.29,9.99,0,0.37,1.85,0.74,3.7,0,0.74,0,2.22
3Month,0.62,1.14,0.73,162.16,23.09,0,0.42,0.21,0.94,3.54,0.1,0,15.08,3.85,0.52,4.89,17.89,54.92,2.7,5.82,0.94,0.1,0.42,1.46,6.66,0.31,1.14,0.31,0.42,1.35,0.1,6.03,4.26,0,0,0,1.25,1.25,2.7
22Month,0.14,1.09,0.41,44.41,16.53,0,0.55,0,0.55,1.5,0.68,0,14.76,1.09,0.14,1.64,3.42,35.94,1.23,1.5,0,0.68,0.14,0.27,1.91,0.41,0.96,0.82,0.14,0,0,3.28,13.8,0.27,0,0,0,0,0.27
