stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,4,14,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.56,0,0.56,0.56,0.56,0,0,0,0,0,0,0,0,0,0.56,4.23,0,0.56,0,0.56,0,0,2.54,2.25,0.28,0,0,1.41,0,0,0.28,0.28,0.28,0.85,0,0,0
21Day,0.74,0.37,0,4.81,0,2.22,0,0,0,0,0,0,0,1.11,0,0,1.11,0.74,1.85,0,0,0,0,1.11,1.11,0,0,0,0.74,0,0.37,0.74,0,0.37,0.37,0,0,0
3Month,0.1,0.31,0.21,7.18,0,0,0.1,0,0.94,1.46,0,5.82,0.62,0.1,3.12,1.04,2.5,2.08,1.77,0.1,0,0.52,0.94,0.21,0,0.21,0.21,0,0.1,0.31,8.74,0,0,0,0.1,0.52,4.58,1.56
22Month,0,0.41,0.68,2.32,0,0,0.14,0.27,0.27,2.19,2.73,13.94,0.41,0.55,4.24,0,0.55,2.19,0.96,0,0.27,0.27,0.14,0,0,0,0.82,1.64,0,0.27,1.09,0.68,0,0,0,0.41,0,0.41
