stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,38,0,262,3,0,0,1,0,0,0,0,12,0,0,0,1,2,3,5,92,0,0,0,0,6,140,0,0,37,0,0,0,0,0,2,0,0,0
72hpf,10.71,10.43,0,97.8,26.21,9.58,0,0.56,0,0,0,0,0,0,0,0.28,0.28,3.95,212.51,1.13,152.76,0,0.28,5.07,0.28,51.3,34.95,0.28,0,691.09,0,0,8.74,0.28,1.13,5.36,0,0,0
21Day,2.59,1.11,1.48,51.06,3.7,8.88,0,1.11,0,0,0.37,0,0,2.59,0.74,2.59,0.37,1.11,62.9,1.11,174.26,0.37,0.37,31.08,0,13.69,6.29,0,0,293.03,5.55,0,0.74,0.74,5.92,0.74,0,0,1.11
3Month,0.52,11.44,0.52,52.63,0.73,0,0.94,0.52,0.62,1.98,8.32,0,0,10.3,4.26,0.31,4.06,1.98,145.94,4.16,192.02,46.7,0,2.7,1.14,0.83,0.52,5.3,0,10.71,1.87,3.64,0.42,0.21,0,0.42,1.56,1.77,2.81
22Month,0.14,5.6,0.14,7.52,0.27,0,1.09,0,0.14,0.14,1.37,0.68,0,9.29,0.82,0.14,0.96,0.41,23.78,1.09,101.12,3.14,0.27,0.96,0.27,0.27,0,2.73,0.41,2.73,0.14,0.82,0.14,0.14,0,0.27,0.27,0,0.14
