stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.13,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0.28,5.07,0.28,0,0,0,0,1.41,0.28,0,0,0.85,0,0,0,0.28,0,0.85,0,0,0
21Day,1.48,0.74,0,1.48,0,1.48,0,0.74,0,1.48,0,0.37,0.74,25.53,0,0.37,1.11,28.12,1.11,0,0,0,0,2.22,2.22,0.37,0,2.22,2.22,0,0,0,0,1.11,0,0,22.2
3Month,0.21,2.81,0.52,9.26,0.1,0,1.56,1.35,1.14,31.52,0,6.76,51.28,8.63,3.85,1.14,3.02,87.48,3.95,0.52,0,1.25,0.62,0.21,0.21,0.73,0.62,0,2.29,0.21,2.81,0.1,0.1,0.31,1.14,2.08,194.1
22Month,0.14,1.64,0,3.28,0,0,1.37,0.41,0.27,35.39,12.3,9.02,24.19,15.17,1.78,0,0.41,70.37,2.73,0,0.96,0.27,0,0.55,0.14,0.14,0.55,0.14,0.82,0,0.68,0.14,0,0,0,0,85.54
