stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,7,44,1,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.25,1.69,0,1.69,0.85,0.56,0,0,0,0,0,0,0,0,0,0.28,4.79,0.28,4.79,0,0.28,0,0,24.52,9.3,0.28,1.13,0,3.66,0.28,0,2.82,0,0.56,0.28,0,0,0
21Day,4.81,0.74,0,7.77,0,2.96,0,0.74,0,0.37,0,0.37,0.74,3.33,0,0,4.81,3.7,8.14,0,0,0.74,0,19.24,7.4,0,0,0,4.07,0.74,0,0.37,0.37,2.22,0,0,0,1.85
3Month,0.1,1.35,0.21,4.16,0,0,0.21,0.1,0.73,2.18,0,7.18,2.81,0.52,2.5,0.62,1.98,1.56,1.66,0.62,0,0.62,1.35,0.62,0,0.62,0.21,0,0.21,0.31,0.73,0.1,0,0,0.1,0.83,0.83,3.64
22Month,0.14,0.96,0,2.73,0.14,0,0.27,0,0.82,5.47,0.68,20.09,2.19,0.14,2.6,0.14,0.41,2.19,1.91,0.14,0.41,0,0,0.27,0.27,0.41,0.14,0.14,0,0,0.27,0.27,0.27,0,0.14,0,0,1.64
