stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,5,0,0,0,0,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.66,2.82,0,4.79,2.82,2.82,0,0,0,0,0,0,0,0,0,0,18.04,11.27,4.79,8.17,0,7.05,0.56,0,136.7,181.51,3.1,0.28,0,9.86,0.28,0,54.96,0.56,0,0,0,0,0
21Day,1.11,0,0.74,18.5,0.37,4.07,0,0.37,2.96,0,0,0,3.33,0,0.37,1.11,0.74,20.35,2.22,14.43,0,0.37,1.48,0,79.55,72.52,2.22,1.11,0,1.11,4.81,0,21.46,0.37,2.59,0.37,0,0,1.48
3Month,0.42,0.83,0.52,45.77,0.42,0,0.31,0.1,7.49,1.04,0,0,6.35,1.25,0.42,1.77,0.52,7.28,2.18,15.19,1.66,0,0.52,0.42,32.04,1.56,13.42,0.21,0,0,1.04,2.18,2.6,0,0,0.21,0.62,0.42,2.39
22Month,0.14,2.73,5.88,107.95,0,0,1.37,0,33.89,4.24,9.7,0,797.62,1.5,0.41,12.98,1.37,3.28,4.78,15.71,0.27,9.7,1.5,0,17.63,0.68,16.81,0.82,0.96,0,0.82,2.6,3.28,0.96,0,0.41,0.14,0,1.5
