stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48,0,0,0,0,0.28,0,0,1.97,0.28,0,0,0,0,0.28,0,0.56,0,0,0,0,0
21Day,0,0,1.11,6.29,0,0.74,0,0,0,0.37,0,0,0.74,0,0.37,7.77,0,0.37,1.48,1.11,0,0,0.37,0,0.37,0.74,0,0,0,0.37,3.33,0,0,0,0,0,0,1.11
3Month,0.52,2.6,13.73,178.18,0,0,1.66,0.1,0.1,71.88,4.68,0.1,24.86,6.66,0.42,491.17,1.25,5.82,25.17,5.93,1.35,0,2.5,0.52,1.35,0.21,3.74,0.52,0,0.42,6.76,4.68,0.42,0.1,0.21,1.35,2.91,6.14
22Month,0.14,2.46,16.4,247.61,0.14,0,0.68,0.27,0,66.96,5.33,1.5,43.59,1.64,0.14,437.69,0.68,0.82,7.79,6.29,0.82,2.32,1.5,0,0.14,0.27,4.51,1.5,0.27,0.27,1.78,0.68,0.27,0.14,0.27,0.55,0,2.19
