stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,34,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,6.76,0.85,0.28,0,0.56,0,0,0.56,0,0,0,1.69,0,3.95,72.72,0.56,0.28,0,0,0,0,5.07,1.97,0,0,1.97,0,0,0.28,0,0,0,0,0,0
21Day,0.74,0,0,24.42,0.37,0.74,0,2.22,0,0,1.48,0,0.74,0,21.46,0,1.48,90.28,1.11,1.11,0,0,0.37,0,4.81,2.22,0,1.11,0.74,0.74,0,0.37,0.74,1.48,0,0,0,7.4
3Month,0,0,0.21,40.15,0.1,0,0.52,2.08,0.1,0,4.68,0,2.18,1.66,7.59,0.94,0.94,2.7,3.02,1.56,0.21,0,0.1,0.1,1.25,0.1,0.31,2.18,0.1,0.31,1.46,0,0,0,0.1,0.31,0.42,26.73
22Month,0,0.41,0.96,4.51,0.14,0,0.27,1.23,0,0.41,4.78,2.46,5.74,3.83,12.98,1.09,0.14,0.41,3.28,1.09,0,0.27,0.27,0,0,0,0,0.41,0,0,0.41,0,0.14,0,0,0,0,10.66
