stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,0.56,0.85,0.85,0,0,0,0,0,0,0,0,0,0.56,0.85,0,0.28,0,0.56,0,0,15.22,7.61,0.28,0,0,2.25,0,0,0.28,0,0.28,0,0,0
21Day,1.11,0,0,2.59,0,0.74,0,0.37,0,0.37,0,0.37,0,0.74,0,0,0.74,0,6.66,0,0,0.37,0,7.77,5.18,0,0.37,0,1.48,1.11,8.51,0.37,0,0,0,0,0
3Month,0,0.62,0.21,3.43,0,0,0.1,0.1,0.52,1.04,0,6.45,1.04,0.52,1.35,0.62,1.04,0.62,1.04,0.1,0,0.42,0.42,0.31,0.1,0.42,0.31,0,0.21,1.25,141.67,0,0,0.1,1.04,13.11,1.66
22Month,0,0.14,0,0.96,0,0,0,0,0.14,0.68,0.55,5.33,0.27,0.41,0.82,0,0,0.96,0.27,0,0.14,0,0,0.55,0,0,0,0.14,0,0,13.39,0,0.14,0,0,0,0
