stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,1.13,0,0,0,0,0,0,0,0,1.41,0,0.28,0.28,45.66,0.85,0,0.85,0,23.96,0,0.28,2.82,3.38,0.56,0,0,1.13,1.13,0,0,0.56,0.28,0,0,0,0,0
21Day,1.11,0,3.33,8.88,0,3.33,0,1.11,0,0.37,0.74,0,32.93,0,1.85,26.64,1.11,4.07,0.37,6.66,0,0.74,0.74,0,4.44,3.33,2.22,0.37,0,1.48,6.29,0,0,0.37,0,0.37,4.07,0,0,0.37
3Month,1.25,8.01,45.04,159.15,0.21,0,10.82,0.42,0.42,71.88,24.76,0.52,2852.04,31.1,1.35,1103,12.48,28.19,17.99,31.93,8.01,5.82,19.04,30.48,3.33,0.62,27.25,5.1,0,1.98,48.26,0.31,21.22,1.66,0.1,0,0.83,9.15,10.4,20.7
22Month,0.96,6.15,32.25,52.88,0.14,0,5.33,0.55,0,30.61,7.65,3.14,2432.09,3.69,2.32,821.81,1.91,2.87,9.02,17.35,0.96,38.4,8.2,2.87,0.55,0.27,11.89,2.73,2.05,0.55,6.01,0,3.28,0.68,0.55,0,0.27,0.82,0.14,3.42
