stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,6,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.38,1.97,0,1.13,0.28,0.85,0,0.85,0,0,1.97,0,0,0,0,3.66,0,0.56,2.82,1.69,1.13,0,0.85,0,0,186.02,6.2,0,0.28,7.61,0.56,0,3.66,5.64,1.69,0,0,0,0
21Day,2.96,0.37,0,14.8,0,7.4,0,0,0,0,9.62,0,0,0,0,6.29,0.37,0.37,4.44,2.59,5.92,0,0,2.59,0,130.24,5.55,0.74,0.37,10.73,5.92,0.74,2.22,25.53,26.64,2.22,0,0,14.06
3Month,0.21,2.18,0.52,66.47,0.52,0,1.87,0.21,0.1,2.18,226.34,0,0,15.39,4.89,4.68,6.35,9.88,5.51,9.78,27.46,5.51,0.1,53.05,3.95,6.35,0.1,3.02,1.04,0.1,3.95,41.19,17.27,1.25,0,3.12,13.83,9.78,124.2
22Month,0,1.23,0.82,30.2,0.14,0,2.46,0.27,0,0.55,250.75,1.23,0,27.33,1.78,5.6,2.87,1.5,1.23,11.62,22.96,0.27,0.82,23.64,0.41,5.33,0,1.64,0.27,0.27,0.41,17.22,53.57,56.71,0,1.23,0.68,0,30.06
