stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.69,1.69,0,1.97,0.56,1.41,0,0,0,0,0,0,0,0.56,0,0.56,2.82,0.28,6.76,0,0.28,0.28,0.56,25.37,23.11,0,0,4.23,0.28,0.28,3.38,0.28,0.28,0,0,0,0
21Day,1.48,0.37,0.37,7.03,0.74,1.85,0,0.37,0,0.74,0,0,0,4.07,0.74,0.74,2.22,1.11,11.1,0,0,0.74,0,10.73,13.69,0,0.74,3.33,1.11,0,4.07,0.37,0,0,0,0,0.74
3Month,0,0.73,0,3.33,0,0,0.1,0.31,1.25,0.52,0,1.77,1.46,0,0.83,0.83,0.83,1.25,1.98,0.21,0,0.73,0.31,0,0.1,0.42,0.21,0,0.21,2.81,0,0,0,0,0.94,0.42,3.54
22Month,0,1.5,0.14,2.32,0,0,0.27,0.14,0.41,2.46,0.96,17.49,0.68,0.41,1.23,0.14,0.41,2.32,1.64,0.14,0,0.27,0,0.14,0,0.27,1.09,0.14,0,0.27,0.27,0.14,0,0.14,0.41,0,1.78
