stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,0,0,0,1,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.23,0,0,263.53,0.85,1.41,0,0,0,0,0,0,0,0,0,2.25,314.26,0.28,5.92,0,0,0,0,19.73,16.35,0.56,0,0,6.2,0,0,1.13,0,0.28,0,0,0,0
21Day,5.92,0,0,327.81,0,8.14,0,2.22,0,0.74,0,1.11,0,1.48,1.11,2.22,124.32,1.48,7.77,0,0.37,0.74,0,8.51,5.55,0,1.11,0,5.18,8.51,1.11,1.48,1.48,2.59,0.37,0,0,0.74
3Month,0.1,0.62,0.42,82.8,0.1,0,0.31,0,0.62,0.73,0,6.55,1.46,0.1,2.18,0.94,90.6,1.46,1.87,0.62,0,0.73,0.42,0.21,0.21,0.21,0.1,0,0.21,1.56,25.48,0,0,0,0,2.7,4.47,1.04
22Month,0.27,0.96,0.14,18.17,0,0,0.14,0,0.14,0.82,0.68,6.7,0.27,0.14,1.23,0.27,16.12,1.09,1.09,0,0.55,0.27,0,0.41,0.14,0.14,0.27,0.14,0,0,2.32,0.14,0,0,0,0.41,0,0.41
