stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,49,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,9,2,5,1,0,1,0,2,1,10,0,0,0,1,0,0,0,0,3,0,0,0
72hpf,1.41,19.73,0,3.66,0.56,0,0,0,0,0,0,0,0,0.28,0,2.25,0,15.5,5.92,1.69,7.89,0,2.82,0,6.76,10.43,8.17,0,0,0,4.23,0.28,0.28,0.56,0,0.85,0,0,0
21Day,3.7,8.51,13.32,19.61,1.11,1.48,0,1.11,0,0,0,0,0,8.51,0,2.22,1.85,7.77,5.92,1.11,32.19,0,2.22,6.29,2.59,7.77,5.55,0.74,0.37,0,9.25,2.22,0.37,1.11,0.37,0,0,0,1.48
3Month,0.1,12.59,15.5,13.73,0.1,0,0.94,0.1,0,2.5,1.98,0.1,0,316.32,2.08,0.62,5.62,6.55,3.33,2.08,4.58,0.52,1.14,1.14,30.58,1.04,0.21,0.73,0.21,0,0.31,6.66,3.74,0,0.1,0,1.04,2.39,1.77
22Month,0,18.99,9.43,12.71,0,0,1.91,0.27,0.14,3.96,5.19,5.19,0,355.29,1.09,0.96,13.25,4.24,1.64,3.28,4.51,0,29.93,1.78,1.78,0.41,0.55,1.5,0.82,1.37,0,0.14,1.5,0.41,0.68,0,0.14,0,1.78
