stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,15,0,20,1,0,0,0,0,0,0,2,0,0,0,0,9,3,0,41,0,0,0,1,21,446,1,0,1,0,0,0,0,0,6,0,0,0
72hpf,30.16,10.71,0,38.33,18.04,25.65,0,0.28,0,0.28,0.28,0.28,0,0,1.13,0,17.19,69.05,5.64,71.87,0,2.82,4.51,1.97,2680.66,904.17,3.1,13.53,57.78,1.41,0,84.27,47.63,30.72,44.25,0,0,0
21Day,15.17,4.07,2.59,159.09,9.62,23.31,0,4.44,0.74,1.85,0,0,3.7,1.48,8.14,4.81,12.58,38.85,5.55,90.28,0,0,6.66,0.37,637.49,227.54,1.85,5.55,19.61,23.68,0.37,24.05,24.05,41.07,22.2,0.74,0,4.44
3Month,0.52,4.06,0.42,46.18,0.83,0,0.1,0,4.99,0.73,0,0,3.85,2.29,0.42,2.29,8.01,4.89,1.35,10.92,1.35,0.21,0.42,0.31,6.76,2.91,3.12,1.35,0.31,0.31,1.14,0.73,0.31,0,1.04,4.26,0.62,0.52
22Month,0.14,5.19,0.96,27.19,1.5,0,0,0,2.32,0.82,0.27,0,10.25,0.96,0.27,0.68,2.6,3.96,1.09,9.57,0.55,0.41,0.14,0,4.92,1.23,2.87,0.68,0.41,0.27,0.41,4.24,0.96,0,0.14,0.96,0,0.55
