stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,1.97,0,1.13,0,0,0,0,0,0,5.36,0,0,4.79,0.28,2.82,0,2.54,0,93.86,0,1.69,9.3,5.07,0,0.28,0,1.69,0,0,0,0.56,0.28,0,0,0,0,0
21Day,9.99,2.22,5.18,39.96,1.48,24.79,0,5.55,0,0.74,3.33,0,297.47,1.11,7.03,8.14,0.74,24.79,8.51,47.73,0,4.07,5.55,0,50.32,26.64,1.11,0.74,0,15.17,28.49,0,0.74,5.55,3.33,6.29,0,0,0,7.03
3Month,6.14,35.89,76.76,358.34,3.22,0,33.29,5.2,1.04,59.29,117.23,2.7,6423.88,156.23,11.96,336.18,67.3,123.57,89.14,157.79,34.95,34.53,73.02,39.63,16.43,3.43,24.65,22.78,0,6.55,210.84,0.83,85.09,6.03,0.73,0,2.18,47.33,50.34,111.51
22Month,9.02,83.22,64.09,185.57,1.64,0,77.62,3.83,0.96,30.47,180.38,45.37,12947.67,72.97,25.01,234.08,15.58,35.26,131.59,216.45,6.83,704.43,52.47,3.55,15.3,3.83,22.96,42.36,22.27,7.38,38.67,0,20.22,20.09,14.48,0.14,1.09,11.75,0.27,71.88
